match_id,batter,runs_scored,balls_faced,fours,sixes,scored_30_plus,bowling_team,avg_vs_opponent,strike_rate,average_per_innings
336003,PP Chawla,21,7,3,1,0,Kolkata Knight Riders,0.0,107.59,7.26
336003,KC Sangakkara,28,23,5,0,0,Kolkata Knight Riders,0.0,118.47,24.81
336003,IK Pathan,24,28,2,0,0,Kolkata Knight Riders,0.0,116.75,14.02
336003,DPMD Jayawardene,10,6,0,1,0,Kolkata Knight Riders,0.0,118.79,23.18
336003,DJ Hussey,71,47,4,4,1,Punjab Kings,0.0,120.07,21.67
336003,DB Das,5,8,1,0,0,Punjab Kings,0.0,113.86,13.82
336003,BJ Hodge,1,3,0,0,0,Punjab Kings,0.0,121.42,22.22
336003,AB Agarkar,1,2,0,0,0,Punjab Kings,0.0,111.87,9.94
336003,JR Hopes,18,12,4,0,0,Kolkata Knight Riders,0.0,132.8,21.95
336004,RV Uthappa,22,21,0,2,0,Delhi Capitals,0.0,126.15,25.15
336004,S Dhawan,1,3,0,0,0,Mumbai Indians,0.0,123.45,30.63
336004,SM Pollock,33,17,2,3,1,Delhi Capitals,0.0,126.72,18.38
336004,SS Tiwary,9,10,1,0,0,Delhi Capitals,0.0,115.72,20.47
336004,RR Raje,6,5,1,0,0,Delhi Capitals,0.0,111.11,4.0
336004,Shoaib Malik,24,22,1,0,0,Mumbai Indians,0.0,106.12,10.4
336004,V Sehwag,40,20,3,3,1,Mumbai Indians,0.0,148.83,26.23
336004,YV Takawale,14,21,2,0,0,Delhi Capitals,0.0,104.92,19.2
336004,ST Jayasuriya,34,16,6,1,1,Delhi Capitals,0.0,134.03,25.6
336004,VY Mahesh,3,5,0,0,0,Mumbai Indians,0.0,53.57,3.0
336004,R Bhatia,9,8,0,1,0,Mumbai Indians,0.0,117.93,7.28
336004,Mohammad Asif,0,1,0,0,0,Mumbai Indians,0.0,50.0,1.5
336004,KD Karthik,28,23,3,0,0,Mumbai Indians,0.0,131.35,20.79
336004,GD McGrath,0,2,0,0,0,Mumbai Indians,0.0,80.0,2.0
336004,G Gambhir,1,9,0,0,0,Mumbai Indians,0.0,119.67,27.93
336004,DJ Thornely,30,24,2,2,1,Delhi Capitals,0.0,72.22,9.75
336004,DJ Bravo,2,4,0,0,0,Delhi Capitals,0.0,125.1,14.18
336004,AM Nayar,2,6,0,0,0,Delhi Capitals,0.0,114.29,13.44
336004,AB de Villiers,21,17,2,1,0,Mumbai Indians,0.0,148.58,30.48
336004,PJ Sangwan,2,4,0,0,0,Mumbai Indians,0.0,55.32,1.86
336005,YK Pathan,8,6,0,1,0,Chennai Super Kings,0.0,138.05,21.06
336005,SR Watson,14,8,1,1,0,Chennai Super Kings,0.0,134.16,27.52
336005,SP Fleming,0,2,0,0,0,Rajasthan Royals,0.0,114.62,19.6
336005,SK Raina,27,27,2,0,0,Rajasthan Royals,0.0,132.54,27.68
336005,SA Asnodkar,32,31,5,0,1,Chennai Super Kings,0.0,120.17,22.26
336005,S Vidyut,5,11,1,0,0,Rajasthan Royals,0.0,126.09,18.12
336005,S Badrinath,15,14,3,0,0,Rajasthan Royals,0.0,115.74,22.17
336005,MS Gony,1,4,0,0,0,Rajasthan Royals,0.0,130.26,6.6
336005,MS Dhoni,1,7,0,0,0,Rajasthan Royals,0.0,132.84,23.0
336005,M Ntini,11,13,2,0,0,Rajasthan Royals,0.0,57.89,5.5
336005,M Muralitharan,0,3,0,0,0,Rajasthan Royals,0.0,66.67,2.22
336005,Joginder Sharma,0,1,0,0,0,Rajasthan Royals,0.0,120.0,7.2
336005,JA Morkel,42,33,4,1,1,Rajasthan Royals,0.0,136.94,14.55
336005,GC Smith,35,48,4,0,1,Chennai Super Kings,0.0,106.95,25.48
336005,PA Patel,0,1,0,0,0,Rajasthan Royals,0.0,116.63,20.94
336006,P Kumar,0,2,0,0,0,Punjab Kings,0.0,105.26,5.96
336006,Yuvraj Singh,1,4,0,0,0,Royal Challengers Bengaluru,0.0,124.78,21.86
336006,W Jaffer,0,5,0,0,0,Punjab Kings,0.0,100.78,16.25
336006,V Kohli,34,39,5,0,1,Punjab Kings,0.0,128.51,32.84
336006,SE Marsh,39,35,4,1,1,Royal Challengers Bengaluru,0.0,130.11,36.07
336006,RR Sarwan,31,32,4,1,1,Royal Challengers Bengaluru,0.0,93.59,18.25
336006,Z Khan,0,1,0,0,0,Punjab Kings,0.0,82.98,4.33
336006,Misbah-ul-Haq,8,8,1,0,0,Punjab Kings,0.0,142.68,14.62
336006,R Dravid,66,51,9,1,1,Punjab Kings,0.0,113.35,26.51
336006,JH Kallis,0,3,0,0,0,Punjab Kings,0.0,105.94,25.55
336006,IK Pathan,17,18,1,1,0,Royal Challengers Bengaluru,0.0,116.75,14.02
336006,DW Steyn,1,3,0,0,0,Punjab Kings,0.0,102.45,5.06
336006,DT Patil,4,1,1,0,0,Punjab Kings,0.0,100.0,6.5
336006,DPMD Jayawardene,17,23,2,0,0,Royal Challengers Bengaluru,0.0,118.79,23.18
336006,CL White,0,1,0,0,0,Punjab Kings,0.0,125.45,21.58
336006,A Kumble,3,7,0,0,0,Punjab Kings,0.0,71.43,2.33
336006,JR Hopes,5,5,1,0,0,Royal Challengers Bengaluru,0.0,132.8,21.95
336007,Shahid Afridi,20,6,2,2,0,Chennai Super Kings,0.0,176.09,9.0
336007,SP Fleming,14,17,2,0,0,Sunrisers Hyderabad,0.0,114.62,19.6
336007,SK Raina,32,21,5,0,1,Sunrisers Hyderabad,0.0,132.54,27.68
336007,SB Styris,36,42,3,1,1,Chennai Super Kings,0.0,97.76,13.1
336007,S Badrinath,0,5,0,0,0,Sunrisers Hyderabad,0.0,115.74,22.17
336007,S Anirudha,1,8,0,0,0,Sunrisers Hyderabad,0.0,112.4,11.33
336007,RG Sharma,23,17,2,1,0,Chennai Super Kings,0.0,127.92,26.41
336007,PA Patel,4,6,1,0,0,Sunrisers Hyderabad,0.0,116.63,20.94
336007,MS Gony,15,6,0,2,0,Sunrisers Hyderabad,0.0,130.26,6.6
336007,MS Dhoni,23,32,2,0,0,Sunrisers Hyderabad,0.0,132.84,23.0
336007,Joginder Sharma,16,10,1,1,0,Sunrisers Hyderabad,0.0,120.0,7.2
336007,JA Morkel,29,19,1,2,0,Sunrisers Hyderabad,0.0,136.94,14.55
336007,HH Gibbs,10,10,1,1,0,Chennai Super Kings,0.0,105.85,24.61
336007,AC Gilchrist,54,37,7,2,1,Chennai Super Kings,0.0,133.05,25.86
336008,YV Takawale,27,35,1,1,0,Rajasthan Royals,0.0,104.92,19.2
336008,YK Pathan,1,3,0,0,0,Mumbai Indians,0.0,138.05,21.06
336008,Sohail Tanvir,6,6,1,0,0,Mumbai Indians,0.0,116.13,7.2
336008,ST Jayasuriya,18,20,1,1,0,Rajasthan Royals,0.0,134.03,25.6
336008,SR Watson,32,22,4,1,1,Mumbai Indians,0.0,134.16,27.52
336008,SK Warne,7,8,1,0,0,Mumbai Indians,0.0,90.41,7.33
336008,SK Trivedi,1,3,0,0,0,Mumbai Indians,0.0,68.85,3.0
336008,SA Asnodkar,39,38,3,1,1,Mumbai Indians,0.0,120.17,22.26
336008,RV Uthappa,34,24,4,1,1,Rajasthan Royals,0.0,126.15,25.15
336008,RA Jadeja,0,1,0,0,0,Mumbai Indians,0.0,124.43,16.44
336008,MM Patel,0,1,0,0,0,Mumbai Indians,0.0,95.12,3.25
336008,M Rawat,1,5,0,0,0,Mumbai Indians,0.0,78.57,5.0
336008,M Kaif,4,7,0,0,0,Mumbai Indians,0.0,100.39,11.77
336008,GC Smith,5,9,0,0,0,Mumbai Indians,0.0,106.95,25.48
336008,DJ Bravo,1,6,0,0,0,Rajasthan Royals,0.0,125.1,14.18
336008,AM Nayar,12,14,1,0,0,Rajasthan Royals,0.0,114.29,13.44
336009,V Sehwag,23,18,3,0,0,Chennai Super Kings,71.0,148.83,26.23
336009,Shoaib Malik,2,3,0,0,0,Chennai Super Kings,0.0,106.12,10.4
336009,SP Fleming,44,30,7,0,1,Delhi Capitals,13.0,114.62,19.6
336009,SK Raina,1,2,0,0,0,Delhi Capitals,3.0,132.54,27.68
336009,S Vidyut,40,25,6,1,1,Delhi Capitals,54.0,126.09,18.12
336009,S Dhawan,59,48,6,2,1,Chennai Super Kings,19.0,123.45,30.63
336009,S Badrinath,8,5,1,0,0,Delhi Capitals,11.0,115.74,22.17
336009,MS Gony,13,6,1,1,0,Delhi Capitals,0.0,130.26,6.6
336009,MS Dhoni,33,33,3,0,1,Delhi Capitals,32.0,132.84,23.0
336009,MK Tiwary,5,2,1,0,0,Chennai Super Kings,0.0,113.83,20.42
336009,KD Karthik,6,3,1,0,0,Chennai Super Kings,0.0,131.35,20.79
336009,JA Morkel,30,15,2,3,1,Delhi Capitals,28.0,136.94,14.55
336009,G Gambhir,80,51,11,1,1,Chennai Super Kings,50.0,119.67,27.93
336009,CK Kapugedera,8,9,0,0,0,Delhi Capitals,0.0,66.67,5.33
336009,AB de Villiers,0,1,0,0,0,Chennai Super Kings,26.0,148.58,30.48
336010,WP Saha,17,10,1,1,0,Royal Challengers Bengaluru,0.0,123.9,20.52
336010,T Taibu,15,12,2,0,0,Royal Challengers Bengaluru,0.0,119.23,10.33
336010,SC Ganguly,20,23,2,0,0,Royal Challengers Bengaluru,10.0,101.73,24.09
336010,S Chanderpaul,7,12,1,0,0,Kolkata Knight Riders,0.0,75.76,8.33
336010,R Dravid,5,11,0,0,0,Kolkata Knight Riders,2.0,113.35,26.51
336010,P Kumar,4,2,1,0,0,Kolkata Knight Riders,18.0,105.26,5.96
336010,MV Boucher,50,40,5,1,1,Kolkata Knight Riders,7.0,123.9,17.13
336010,Umar Gul,6,2,0,1,0,Royal Challengers Bengaluru,0.0,205.26,9.75
336010,LR Shukla,11,9,2,0,0,Royal Challengers Bengaluru,0.0,113.13,12.27
336010,J Arunkumar,22,18,5,0,0,Kolkata Knight Riders,0.0,95.83,7.67
336010,DJ Hussey,26,12,1,3,0,Royal Challengers Bengaluru,12.0,120.07,21.67
336010,CL White,30,16,3,1,1,Kolkata Knight Riders,6.0,125.45,21.58
336010,BJ Hodge,10,12,2,0,0,Royal Challengers Bengaluru,0.0,121.42,22.22
336010,A Chopra,2,5,0,0,0,Royal Challengers Bengaluru,0.0,70.67,8.83
336010,M Kartik,17,13,2,0,0,Royal Challengers Bengaluru,0.0,103.67,8.07
336011,Y Venugopal Rao,23,11,3,1,0,Rajasthan Royals,0.0,113.87,18.94
336011,Shahid Afridi,1,3,0,0,0,Rajasthan Royals,10.0,176.09,9.0
336011,SR Watson,5,2,1,0,0,Sunrisers Hyderabad,4.0,134.16,27.52
336011,SB Styris,13,11,0,1,0,Rajasthan Royals,0.0,97.76,13.1
336011,SB Bangar,3,6,0,0,0,Rajasthan Royals,0.0,84.48,7.0
336011,RP Singh,2,4,0,0,0,Rajasthan Royals,0.0,66.67,1.86
336011,YK Pathan,68,41,9,2,1,Sunrisers Hyderabad,61.0,138.05,21.06
336011,PP Ojha,1,2,0,0,0,Rajasthan Royals,0.0,35.56,0.84
336011,M Kaif,17,15,2,0,0,Sunrisers Hyderabad,34.0,100.39,11.77
336011,HH Gibbs,19,20,2,0,0,Rajasthan Royals,0.0,105.85,24.61
336011,GC Smith,40,43,4,0,1,Sunrisers Hyderabad,71.0,106.95,25.48
336011,DB Ravi Teja,6,8,1,0,0,Rajasthan Royals,0.0,115.38,15.0
336011,AC Gilchrist,61,49,9,1,1,Rajasthan Royals,13.0,133.05,25.86
336011,RG Sharma,5,8,0,0,0,Rajasthan Royals,36.0,127.92,26.41
336012,V Kohli,0,1,0,0,0,Mumbai Indians,23.0,128.51,32.84
336012,ST Jayasuriya,54,39,4,4,1,Royal Challengers Bengaluru,29.0,134.03,25.6
336012,SR Tendulkar,40,47,4,1,1,Royal Challengers Bengaluru,0.0,114.19,29.92
336012,SP Goswami,20,24,1,0,0,Mumbai Indians,0.0,95.44,13.95
336012,RV Uthappa,19,16,2,1,0,Royal Challengers Bengaluru,48.0,126.15,25.15
336012,R Vinay Kumar,23,22,2,1,0,Mumbai Indians,0.0,107.27,7.38
336012,P Kumar,8,11,1,0,0,Mumbai Indians,0.0,105.26,5.96
336012,Misbah-ul-Haq,0,1,0,0,0,Mumbai Indians,0.0,142.68,14.62
336012,MV Boucher,18,15,3,0,0,Mumbai Indians,39.0,123.9,17.13
336012,CL White,26,21,3,1,0,Mumbai Indians,0.0,125.45,21.58
336012,B Akhil,5,4,1,0,0,Mumbai Indians,3.0,133.33,6.91
336012,R Dravid,11,16,0,0,0,Mumbai Indians,32.0,113.35,26.51
336013,S Vidyut,8,6,2,0,0,Punjab Kings,0.0,126.09,18.12
336013,VRV Singh,0,1,0,0,0,Chennai Super Kings,0.0,133.33,2.0
336013,U Kaul,0,1,0,0,0,Chennai Super Kings,0.0,0.0,0.0
336013,Yuvraj Singh,2,5,0,0,0,Chennai Super Kings,23.0,124.78,21.86
336013,SP Fleming,1,4,0,0,0,Punjab Kings,0.0,114.62,19.6
336013,SK Raina,26,19,4,0,0,Punjab Kings,32.0,132.54,27.68
336013,SE Marsh,58,39,3,4,1,Chennai Super Kings,0.0,130.11,36.07
336013,S Badrinath,64,52,6,3,1,Punjab Kings,31.0,115.74,22.17
336013,JA Morkel,7,6,0,0,0,Punjab Kings,0.0,136.94,14.55
336013,PP Chawla,17,16,1,1,0,Chennai Super Kings,0.0,107.59,7.26
336013,MS Dhoni,60,44,2,4,1,Punjab Kings,2.0,132.84,23.0
336013,K Goel,1,7,0,0,0,Chennai Super Kings,24.0,91.21,13.62
336013,JR Hopes,14,7,1,1,0,Chennai Super Kings,71.0,132.8,21.95
336013,IK Pathan,40,18,3,3,1,Chennai Super Kings,3.0,116.75,14.02
336013,DPMD Jayawardene,8,6,0,1,0,Chennai Super Kings,0.0,118.79,23.18
336013,RR Sarwan,20,22,0,0,0,Chennai Super Kings,0.0,93.59,18.25
336014,Y Venugopal Rao,71,45,4,6,1,Kolkata Knight Riders,14.0,113.87,18.94
336014,WPUJC Vaas,9,8,0,0,0,Kolkata Knight Riders,0.0,110.96,7.36
336014,T Taibu,9,5,1,0,0,Sunrisers Hyderabad,0.0,119.23,10.33
336014,Salman Butt,4,4,1,0,0,Sunrisers Hyderabad,0.0,112.21,27.57
336014,SC Ganguly,91,58,11,5,1,Sunrisers Hyderabad,14.0,101.73,24.09
336014,SB Styris,5,11,0,0,0,Kolkata Knight Riders,6.0,97.76,13.1
336014,SB Bangar,2,4,0,0,0,Kolkata Knight Riders,14.0,84.48,7.0
336014,RP Singh,6,4,1,0,0,Kolkata Knight Riders,1.0,66.67,1.86
336014,LR Shukla,14,3,2,1,0,Sunrisers Hyderabad,4.0,113.13,12.27
336014,HH Gibbs,5,8,1,0,0,Kolkata Knight Riders,0.0,105.85,24.61
336014,DJ Hussey,57,29,4,3,1,Sunrisers Hyderabad,38.0,120.07,21.67
336014,DB Ravi Teja,10,7,2,0,0,Kolkata Knight Riders,0.0,115.38,15.0
336014,AC Gilchrist,24,17,5,0,0,Kolkata Knight Riders,23.0,133.05,25.86
336014,A Chopra,24,25,3,0,0,Sunrisers Hyderabad,0.0,70.67,8.83
336014,RG Sharma,33,24,3,2,1,Kolkata Knight Riders,0.0,127.92,26.41
336015,RA Jadeja,6,7,1,0,0,Delhi Capitals,29.0,124.43,16.44
336015,YK Pathan,8,13,1,0,0,Delhi Capitals,10.0,138.05,21.06
336015,VY Mahesh,0,1,0,0,0,Rajasthan Royals,0.0,53.57,3.0
336015,V Sehwag,17,21,2,0,0,Rajasthan Royals,12.0,148.83,26.23
336015,TM Dilshan,18,15,1,1,0,Rajasthan Royals,0.0,110.12,23.06
336015,SR Watson,74,42,5,5,1,Delhi Capitals,21.0,134.16,27.52
336015,SK Warne,11,12,1,0,0,Delhi Capitals,14.0,90.41,7.33
336015,NK Patel,4,2,1,0,0,Delhi Capitals,0.0,97.58,20.17
336015,S Dhawan,3,3,0,0,0,Rajasthan Royals,52.0,123.45,30.63
336015,M Rawat,5,4,1,0,0,Delhi Capitals,2.0,78.57,5.0
336015,M Kaif,1,5,0,0,0,Delhi Capitals,9.0,100.39,11.77
336015,MF Maharoof,39,16,2,4,1,Rajasthan Royals,0.0,142.74,12.64
336015,KD Karthik,13,16,1,0,0,Rajasthan Royals,0.0,131.35,20.79
336015,GC Smith,24,29,3,0,0,Delhi Capitals,0.0,106.95,25.48
336015,G Gambhir,31,23,4,0,1,Rajasthan Royals,58.0,119.67,27.93
336015,AD Mascarenhas,9,8,0,1,0,Delhi Capitals,0.0,100.0,7.18
336015,AB de Villiers,20,23,0,0,0,Rajasthan Royals,0.0,148.58,30.48
336015,A Mishra,4,5,0,0,0,Rajasthan Royals,0.0,86.59,6.93
336016,Z Khan,1,4,0,0,0,Punjab Kings,0.0,82.98,4.33
336016,V Kohli,21,23,4,0,0,Punjab Kings,34.0,128.51,32.84
336016,SE Marsh,74,54,9,2,1,Royal Challengers Bengaluru,39.0,130.11,36.07
336016,R Vinay Kumar,1,4,0,0,0,Punjab Kings,0.0,107.27,7.38
336016,R Dravid,29,26,2,0,0,Punjab Kings,66.0,113.35,26.51
336016,P Kumar,5,7,0,0,0,Punjab Kings,0.0,105.26,5.96
336016,MV Boucher,39,33,4,1,1,Punjab Kings,0.0,123.9,17.13
336016,LA Pomersbach,34,24,3,2,1,Royal Challengers Bengaluru,0.0,120.32,18.88
336016,JR Hopes,27,19,0,3,0,Royal Challengers Bengaluru,5.0,132.8,21.95
336016,J Arunkumar,1,3,0,0,0,Punjab Kings,0.0,95.83,7.67
336016,CL White,10,15,0,0,0,Punjab Kings,0.0,125.45,21.58
336016,A Kumble,0,1,0,0,0,Punjab Kings,3.0,71.43,2.33
336016,Misbah-ul-Haq,21,8,3,1,0,Punjab Kings,8.0,142.68,14.62
336017,S Dhawan,7,11,1,0,0,Kolkata Knight Riders,0.0,123.45,30.63
336017,WP Saha,5,6,0,0,0,Delhi Capitals,0.0,123.9,20.52
336017,VY Mahesh,3,7,0,0,0,Kolkata Knight Riders,0.0,53.57,3.0
336017,V Sehwag,0,2,0,0,0,Kolkata Knight Riders,0.0,148.83,26.23
336017,TM Dilshan,25,19,5,0,0,Kolkata Knight Riders,0.0,110.12,23.06
336017,Salman Butt,48,47,7,0,1,Delhi Capitals,0.0,112.21,27.57
336017,SC Ganguly,7,6,0,1,0,Delhi Capitals,0.0,101.73,24.09
336017,PJ Sangwan,0,1,0,0,0,Kolkata Knight Riders,0.0,55.32,1.86
336017,T Taibu,7,9,0,0,0,Delhi Capitals,0.0,119.23,10.33
336017,MF Maharoof,10,12,0,0,0,Kolkata Knight Riders,0.0,142.74,12.64
336017,LR Shukla,10,8,1,0,0,Delhi Capitals,0.0,113.13,12.27
336017,Iqbal Abdulla,1,2,0,0,0,Delhi Capitals,0.0,102.33,6.77
336017,G Gambhir,10,7,2,0,0,Kolkata Knight Riders,0.0,119.67,27.93
336017,MK Tiwary,9,7,2,0,0,Kolkata Knight Riders,0.0,113.83,20.42
336017,DJ Hussey,31,32,0,2,1,Delhi Capitals,0.0,120.07,21.67
336017,AB de Villiers,7,12,0,0,0,Kolkata Knight Riders,0.0,148.58,30.48
336017,A Mishra,31,32,3,0,1,Kolkata Knight Riders,0.0,86.59,6.93
336017,A Chopra,13,18,2,0,0,Delhi Capitals,0.0,70.67,8.83
336018,ST Jayasuriya,114,53,9,11,1,Chennai Super Kings,20.0,134.03,25.6
336018,SR Tendulkar,12,19,1,1,0,Chennai Super Kings,0.0,114.19,29.92
336018,SP Fleming,26,29,4,0,0,Mumbai Indians,0.0,114.62,19.6
336018,SK Raina,1,6,0,0,0,Mumbai Indians,53.0,132.54,27.68
336018,S Vidyut,16,11,3,0,0,Mumbai Indians,0.0,126.09,18.12
336018,RV Uthappa,16,22,2,0,0,Chennai Super Kings,43.0,126.15,25.15
336018,MS Dhoni,43,37,6,1,1,Mumbai Indians,30.0,132.84,23.0
336018,JA Morkel,5,7,1,0,0,Mumbai Indians,0.0,136.94,14.55
336018,CK Kapugedera,0,2,0,0,0,Mumbai Indians,0.0,66.67,5.33
336018,S Badrinath,53,35,7,2,1,Mumbai Indians,2.0,115.74,22.17
336019,SE Marsh,115,72,11,7,1,Rajasthan Royals,0.0,130.11,36.07
336019,Yuvraj Singh,49,16,2,6,1,Rajasthan Royals,57.0,124.78,21.86
336019,Younis Khan,3,7,0,0,0,Punjab Kings,0.0,42.86,3.0
336019,YK Pathan,39,15,3,3,1,Punjab Kings,7.0,138.05,21.06
336019,SR Watson,22,19,1,1,0,Punjab Kings,76.0,134.16,27.52
336019,Pankaj Singh,1,5,0,0,0,Punjab Kings,0.0,58.33,1.4
336019,D Salunkhe,6,3,1,0,0,Punjab Kings,0.0,137.5,11.0
336019,M Rawat,23,19,2,1,0,Punjab Kings,0.0,78.57,5.0
336019,M Kaif,1,5,0,0,0,Punjab Kings,5.0,100.39,11.77
336019,LA Pomersbach,1,1,0,0,0,Rajasthan Royals,0.0,120.32,18.88
336019,Kamran Akmal,24,8,1,3,0,Punjab Kings,15.0,164.1,21.33
336019,JR Hopes,51,35,7,1,1,Rajasthan Royals,16.0,132.8,21.95
336019,NK Patel,57,40,10,0,1,Punjab Kings,0.0,97.58,20.17
336020,RP Singh,1,2,0,0,0,Delhi Capitals,1.0,66.67,1.86
336020,Y Venugopal Rao,34,18,3,2,1,Delhi Capitals,14.0,113.87,18.94
336020,V Sehwag,0,2,0,0,0,Sunrisers Hyderabad,94.0,148.83,26.23
336020,TM Dilshan,16,6,2,1,0,Sunrisers Hyderabad,0.0,110.12,23.06
336020,Shahid Afridi,33,14,3,2,1,Delhi Capitals,2.0,176.09,9.0
336020,SB Styris,29,28,2,0,0,Delhi Capitals,0.0,97.76,13.1
336020,S Dhawan,68,54,8,0,1,Sunrisers Hyderabad,25.0,123.45,30.63
336020,RG Sharma,35,18,3,2,1,Delhi Capitals,66.0,127.92,26.41
336020,AC Gilchrist,14,10,3,0,0,Delhi Capitals,8.0,133.05,25.86
336020,PM Sarvesh Kumar,1,2,0,0,0,Delhi Capitals,0.0,50.0,1.0
336020,DB Ravi Teja,9,5,0,1,0,Delhi Capitals,0.0,115.38,15.0
336020,DP Vijaykumar,1,1,0,0,0,Delhi Capitals,0.0,100.0,1.0
336020,G Gambhir,79,51,7,3,1,Sunrisers Hyderabad,12.0,119.67,27.93
336020,PP Ojha,0,1,0,0,0,Delhi Capitals,0.0,35.56,0.84
336020,MF Maharoof,19,11,0,2,0,Sunrisers Hyderabad,0.0,142.74,12.64
336020,MK Tiwary,4,1,1,0,0,Sunrisers Hyderabad,0.0,113.83,20.42
336020,HH Gibbs,22,23,1,2,0,Delhi Capitals,0.0,105.85,24.61
336021,WP Saha,1,6,0,0,0,Mumbai Indians,0.0,123.9,20.52
336021,Shoaib Akhtar,2,8,0,0,0,Mumbai Indians,0.0,25.0,2.0
336021,Salman Butt,13,15,1,1,0,Mumbai Indians,0.0,112.21,27.57
336021,ST Jayasuriya,48,21,6,3,1,Kolkata Knight Riders,18.0,134.03,25.6
336021,SR Tendulkar,0,3,0,0,0,Kolkata Knight Riders,0.0,114.19,29.92
336021,SC Ganguly,15,20,2,0,0,Mumbai Indians,4.0,101.73,24.09
336021,Mohammad Hafeez,5,12,1,0,0,Mumbai Indians,2.0,76.19,8.0
336021,RV Uthappa,9,8,2,0,0,Kolkata Knight Riders,37.0,126.15,25.15
336021,DJ Thornely,1,6,0,0,0,Kolkata Knight Riders,0.0,72.22,9.75
336021,DJ Hussey,2,9,0,0,0,Mumbai Indians,17.0,120.07,21.67
336021,AB Dinda,1,1,0,0,0,Mumbai Indians,0.0,52.0,1.62
336021,AB Agarkar,15,14,2,0,0,Mumbai Indians,2.0,111.87,9.94
336021,A Chopra,1,4,0,0,0,Mumbai Indians,0.0,70.67,8.83
336021,LR Shukla,0,4,0,0,0,Mumbai Indians,40.0,113.13,12.27
336021,I Sharma,4,5,1,0,0,Mumbai Indians,0.0,80.28,2.71
336022,SE Marsh,2,5,0,0,0,Delhi Capitals,0.0,130.11,36.07
336022,Yuvraj Singh,23,8,1,3,0,Delhi Capitals,40.0,124.78,21.86
336022,V Sehwag,51,28,2,5,1,Punjab Kings,6.0,148.83,26.23
336022,TM Dilshan,8,6,1,0,0,Punjab Kings,0.0,110.12,23.06
336022,Shoaib Malik,1,1,0,0,0,Punjab Kings,19.0,106.12,10.4
336022,MF Maharoof,0,1,0,0,0,Punjab Kings,18.0,142.74,12.64
336022,LA Pomersbach,25,12,0,3,0,Delhi Capitals,0.0,120.32,18.88
336022,JR Hopes,4,7,0,0,0,Delhi Capitals,0.0,132.8,21.95
336022,G Gambhir,40,32,7,0,1,Punjab Kings,18.0,119.67,27.93
336022,DPMD Jayawardene,36,18,3,2,1,Delhi Capitals,15.0,118.79,23.18
336022,S Dhawan,8,5,0,1,0,Punjab Kings,0.0,123.45,30.63
336023,Z Khan,1,5,0,0,0,Rajasthan Royals,17.0,82.98,4.33
336023,V Kohli,3,8,0,0,0,Rajasthan Royals,13.0,128.51,32.84
336023,SR Watson,46,28,6,0,1,Royal Challengers Bengaluru,61.0,134.16,27.52
336023,SA Asnodkar,50,46,7,1,1,Royal Challengers Bengaluru,0.0,120.17,22.26
336023,R Dravid,75,37,6,6,1,Rajasthan Royals,0.0,113.35,26.51
336023,Misbah-ul-Haq,0,1,0,0,0,Rajasthan Royals,0.0,142.68,14.62
336023,P Kumar,0,1,0,0,0,Rajasthan Royals,34.0,105.26,5.96
336023,J Arunkumar,0,3,0,0,0,Rajasthan Royals,0.0,95.83,7.67
336023,GC Smith,75,53,8,2,1,Royal Challengers Bengaluru,49.0,106.95,25.48
336023,DT Patil,9,12,0,0,0,Rajasthan Royals,0.0,100.0,6.5
336023,CL White,10,17,1,0,0,Rajasthan Royals,0.0,125.45,21.58
336023,Abdur Razzak,0,2,0,0,0,Rajasthan Royals,0.0,0.0,0.0
336023,A Kumble,8,8,1,0,0,Rajasthan Royals,0.0,71.43,2.33
336023,JH Kallis,20,31,2,0,0,Rajasthan Royals,11.0,105.94,25.55
336024,RP Singh,3,3,0,0,0,Mumbai Indians,0.0,66.67,1.86
336024,YV Takawale,5,5,0,0,0,Sunrisers Hyderabad,0.0,104.92,19.2
336024,Y Venugopal Rao,57,39,4,3,1,Mumbai Indians,0.0,113.87,18.94
336024,Shahid Afridi,0,1,0,0,0,Mumbai Indians,0.0,176.09,9.0
336024,ST Jayasuriya,36,16,6,2,1,Sunrisers Hyderabad,18.0,134.03,25.6
336024,SR Tendulkar,23,19,4,0,0,Sunrisers Hyderabad,0.0,114.19,29.92
336024,RR Raje,1,2,0,0,0,Sunrisers Hyderabad,0.0,111.11,4.0
336024,RG Sharma,6,10,1,0,0,Mumbai Indians,0.0,127.92,26.41
336024,RV Uthappa,7,18,0,0,0,Sunrisers Hyderabad,6.0,126.15,25.15
336024,LPC Silva,17,15,3,0,0,Mumbai Indians,0.0,148.15,13.33
336024,H Das,2,5,0,0,0,Mumbai Indians,0.0,40.0,2.0
336024,DNT Zoysa,10,7,1,0,0,Mumbai Indians,0.0,122.22,5.5
336024,PR Shah,10,9,2,0,0,Sunrisers Hyderabad,0.0,94.85,10.22
336024,DJ Thornely,8,18,0,0,0,Sunrisers Hyderabad,0.0,72.22,9.75
336024,DJ Bravo,30,17,2,2,1,Sunrisers Hyderabad,34.0,125.1,14.18
336024,DB Ravi Teja,37,27,2,3,1,Mumbai Indians,0.0,115.38,15.0
336024,AM Nayar,38,24,3,2,1,Sunrisers Hyderabad,34.0,114.29,13.44
336024,AC Gilchrist,13,17,2,0,0,Mumbai Indians,109.0,133.05,25.86
336025,WP Saha,15,9,1,0,0,Chennai Super Kings,27.0,123.9,20.52
